2016/09/11,09:00:31,254.37535880,48°39.93'N,068°34.81'W,5.21029441012E-04,2.67290424413E-05,-3.22867358969E-04,1.83320008611E-05,2.48993147338E-04,1.45978249117E-05,-1.04245660124E-04,1.36764812125E-05,4.43538170703E-05,1.56070010988E-05,2.18498185107E-04,1.14861587022E-05,-3.41788488394E-04,1.08269890876E-05,Nul
2016/09/11,09:15:30,254.38576389,48°39.93'N,068°34.82'W,4.95678060039E-04,2.46078804881E-05,-3.23941544368E-04,2.43210168832E-05,2.50668766078E-04,1.52470973775E-05,-1.08795081200E-04,1.25531656010E-05,5.74968108584E-05,1.70641437718E-05,2.15963504018E-04,1.11654723307E-05,-3.52859635393E-04,1.07603828759E-05,Nul
2016/09/11,09:30:30,254.39618056,48°39.94'N,068°34.83'W,5.13404426369E-04,2.62762917975E-05,-3.38251878657E-04,2.03141911972E-05,2.59398122630E-04,1.46448643635E-05,-1.00023056964E-04,1.30669194416E-05,5.84977575040E-05,1.61032329804E-05,2.06266085745E-04,1.10820819592E-05,-3.53526963597E-04,1.10615619637E-05,Nul
2016/09/11,09:45:31,254.40660880,48°39.94'N,068°34.84'W,5.43502916772E-04,2.91609960428E-05,-3.00054574155E-04,1.92282842306E-05,2.73643255318E-04,1.68574774658E-05,-6.71330274185E-05,1.59273490819E-05,7.82077929340E-05,1.55551187855E-05,2.30813265099E-04,1.14736701675E-05,-3.22137680500E-04,1.20503171605E-05,Nul
2016/09/11,10:00:29,254.41700231,48°39.95'N,068°34.85'W,6.80820108372E-04,3.53370203919E-05,-1.01721715912E-04,2.86244584594E-05,7.06626935188E-04,4.01530089904E-05,3.42499969821E-04,4.54129799305E-05,5.21832098515E-04,4.47218138939E-05,3.31378246038E-04,1.64060620975E-05,-1.82390741222E-04,2.00942696935E-05,Nul
2016/09/11,10:15:31,254.42744213,48°39.96'N,068°34.87'W,1.89649125170E-03,1.25133762084E-04,1.83738775149E-03,1.72008120744E-04,5.11777633733E-03,3.30663233259E-04,5.49787616792E-03,3.73640809207E-04,7.77467367122E-03,4.57527846173E-04,2.36964279801E-03,1.46287517090E-04,2.56298410627E-03,1.95458194159E-04,Nul
2016/09/11,10:30:30,254.43784722,48°39.96'N,068°34.89'W,3.51767453739E-03,2.96744252193E-04,3.98603164606E-03,3.94218839777E-04,8.87936952416E-03,7.25680573826E-04,9.46722725734E-03,8.15925880094E-04,1.24390583080E-02,9.46508834621E-04,3.25277359182E-03,2.74341797296E-04,4.07641563737E-03,4.13098416949E-04,Nul
2016/09/11,10:45:32,254.44828704,48°39.97'N,068°34.90'W,6.69352420989E-03,5.32422327237E-04,8.86496351858E-03,7.52287416996E-04,1.97679293343E-02,1.48725644470E-03,2.22006664025E-02,1.63595120710E-03,3.09938498305E-02,2.07783723342E-03,7.78131516549E-03,6.37413079688E-04,1.04677562939E-02,8.94269080178E-04,Nul
2016/09/11,11:15:29,254.46908565,48°39.97'N,068°34.92'W,1.33159761124E-02,1.39618797151E-03,1.89964844751E-02,1.95552755419E-03,4.16778452999E-02,3.63894044214E-03,4.80167771116E-02,4.13695648049E-03,6.94732476661E-02,5.21749620006E-03,1.72655656273E-02,1.56919860446E-03,2.47125039875E-02,2.31960983677E-03,Nul
2016/09/11,11:30:29,254.47950231,48°39.97'N,068°34.92'W,2.72607372255E-03,1.67088516897E-04,2.86962985129E-03,2.11688071610E-04,6.95742058891E-03,3.86278033736E-04,7.46911168736E-03,4.32694076621E-04,1.08788260414E-02,5.64196124621E-04,2.65362137613E-03,1.51172217244E-04,3.11199827051E-03,2.10275802145E-04,Nul
