2016/05/01,10:00:30,121.41701389,48°39.53'N,068°34.70'W,1.27710743838E+01,1.47048621062E+01,1.33281042463E+01,1.43337494201E+01,1.42287199393E+01,1.52770686361E+01,1.37885795609E+01,6.23950859330E-03,1.57123705613E-02,3.26426265697E-02,2.52767503844E-02,3.91136988342E-03,6.68745507372E-03,5.64798893591E-03,########,########,########,########,########,########,########,8.14E+15,1.11E+15,14.020,1.099,12.057,1.576,75,-1.7,2.2,0.0,2.7,3.7,1.9,Nul
2016/05/01,10:15:30,121.42743056,48°39.52'N,068°34.71'W,1.88539886256E+01,2.14089009314E+01,1.95251057115E+01,2.18252528345E+01,2.00721871684E+01,2.13461119346E+01,1.92659253442E+01,7.51281828218E-03,2.14420004705E-02,4.76973221928E-02,4.23831668520E-02,7.60102740396E-03,1.01768625179E-02,9.16501494374E-03,########,########,########,########,########,########,########,1.20E+16,1.13E+15,13.703,1.031,12.060,1.803,78,-1.9,1.5,-0.1,2.6,3.4,1.5,Nul
2016/05/01,10:30:30,121.43784722,48°39.51'N,068°34.74'W,2.55044450609E+01,2.84101140506E+01,2.58458314414E+01,2.97399283817E+01,2.60790567853E+01,2.75921369030E+01,2.49029980821E+01,1.08099519124E-02,3.08381994536E-02,7.09178668487E-02,6.52865213564E-02,1.21166681622E-02,1.38396752501E-02,1.28568187376E-02,########,########,########,########,########,########,########,1.62E+16,2.15E+15,11.409,0.935,11.895,1.737,81,-1.8,2.4,0.0,2.6,3.7,1.9,Nul
2016/05/01,10:45:30,121.44826389,48°39.49'N,068°34.76'W,3.27554450663E+01,3.60608133423E+01,3.28397492170E+01,3.84726695772E+01,3.26917059495E+01,3.45406549869E+01,3.11740748160E+01,1.42730082077E-02,4.06241199007E-02,9.66485641381E-02,9.15203073374E-02,1.70953958158E-02,1.77935312262E-02,1.68419693746E-02,########,########,########,########,########,########,########,2.09E+16,3.29E+15,8.173,0.907,11.782,1.583,87,-2.2,2.9,-0.4,3.1,4.2,2.6,Nul
2016/05/01,11:00:30,121.45868056,48°39.48'N,068°34.78'W,2.73194358965E+01,2.69717226158E+01,2.37070232973E+01,2.63795518284E+01,1.97941832853E+01,2.06579558025E+01,1.86448605563E+01,1.36015930284E-02,3.56652402474E-02,8.02285395519E-02,6.76297951060E-02,1.11080591066E-02,1.26252398724E-02,1.16327711374E-02,########,########,########,########,########,########,########,1.49E+16,1.32E+15,6.835,0.822,11.571,1.469,91,-1.9,2.2,0.0,2.2,3.4,1.8,Nul
2016/05/01,11:15:29,121.46908565,48°39.47'N,068°34.79'W,5.46231859800E+01,6.04336450550E+01,5.55244255598E+01,6.68967679188E+01,5.53596289221E+01,5.86319344791E+01,5.29165903412E+01,2.63986489333E-02,7.81692192976E-02,1.86968962655E-01,1.78795412316E-01,3.49566718611E-02,3.10564627997E-02,3.02098766855E-02,########,########,########,########,########,########,########,3.62E+16,2.80E+15,3.714,0.432,11.425,1.412,101,-2.0,1.5,0.0,2.2,3.4,1.3,Nul
2016/05/01,11:30:30,121.47951389,48°39.47'N,068°34.80'W,3.50664581366E+01,3.45823894041E+01,3.06436818031E+01,3.48543098822E+01,2.59631729842E+01,2.72296705120E+01,2.45758701212E+01,1.82168385568E-02,4.90957083326E-02,1.11012509049E-01,9.52772427615E-02,1.57985350973E-02,1.64560726352E-02,1.54939248357E-02,########,########,########,########,########,########,########,1.97E+16,1.28E+15,4.840,0.501,11.569,1.303,105,-2.1,1.5,-0.1,2.5,3.6,1.4,Nul
2016/05/01,11:45:30,121.48993056,48°39.47'N,068°34.82'W,5.69783706459E+01,5.97328339174E+01,5.44225632240E+01,6.42799096806E+01,5.00115347166E+01,5.27290247873E+01,4.75891810744E+01,2.82942458615E-02,8.05353646318E-02,1.91539238079E-01,1.80118777276E-01,3.17467694652E-02,2.87854399219E-02,2.79208787243E-02,########,########,########,########,########,########,########,3.56E+16,3.64E+15,3.464,0.370,11.478,1.501,107,-2.1,1.4,0.0,2.3,3.5,1.3,Nul
2016/05/01,12:00:30,121.50034722,48°39.46'N,068°34.83'W,4.61290152887E+01,4.58182110107E+01,4.10790603658E+01,4.71599319626E+01,3.50313826728E+01,3.68242199416E+01,3.32350050583E+01,2.29652547904E-02,6.17922251405E-02,1.46139095473E-01,1.37151973945E-01,2.27038926587E-02,2.15269506664E-02,2.06049387266E-02,########,########,########,########,########,########,########,2.63E+16,1.96E+15,3.506,0.399,11.385,1.401,116,-2.2,1.2,-0.3,2.6,3.5,1.7,Nul
2016/05/01,12:15:30,121.51076389,48°39.45'N,068°34.85'W,5.04966048896E+01,5.02555506869E+01,4.52603653711E+01,5.23884548102E+01,3.88838687449E+01,4.09512883510E+01,3.69597075589E+01,2.23219568597E-02,6.07528713181E-02,1.45485665826E-01,1.40439847544E-01,2.30229443107E-02,2.21389552507E-02,2.12217873103E-02,########,########,########,########,########,########,########,3.00E+16,8.11E+14,3.630,0.387,11.475,1.683,121,-2.1,1.1,-0.3,2.1,3.2,1.2,Nul
2016/05/01,12:30:30,121.52118056,48°39.45'N,068°34.86'W,5.43404673963E+01,5.40968293272E+01,4.88414605025E+01,5.65669365070E+01,4.16686521071E+01,4.39194823875E+01,3.96385194061E+01,2.48484924885E-02,6.77261328429E-02,1.63447983425E-01,1.53231450322E-01,2.36802523139E-02,2.20862994007E-02,2.11687146907E-02,########,########,########,########,########,########,########,3.24E+16,1.46E+15,3.426,0.347,11.254,1.390,123,-2.1,1.0,-0.3,1.8,2.9,1.4,Nul
2016/05/01,12:45:29,121.53158565,48°39.45'N,068°34.86'W,5.43939758012E+01,5.39047928590E+01,4.86996991423E+01,5.65346293714E+01,4.16417053680E+01,4.39355352332E+01,3.96530071898E+01,2.88198221248E-02,7.59123118756E-02,1.80055546363E-01,1.63067130947E-01,2.32791277496E-02,2.06323995776E-02,1.97033072907E-02,########,########,########,########,########,########,########,3.26E+16,3.51E+14,2.743,0.237,11.075,1.614,122,-2.1,0.7,-0.2,1.3,2.8,0.8,Nul
